sample	country	region	hdbcluster	reads	collection_year
Ghana.228_t5	Uganda	East Africa	4	Uganda.2	2006
Ghana.199_t3	Ghana	West Africa	4	Ghana.199	2011
Ghana.199_t3	Malawi	East Africa	4	Malawi.133	2011
Ghana.199_t3	Senegal	West Africa	4	Senegal.028	2010
Malawi.037_t1	Malawi	East Africa	3	Malawi.037	2011
Ghana.128_t2	Ghana	West Africa	3	Ghana.128	2010
Ghana.128_t2	Ghana	West Africa	3	Ghana.474	2013
Ghana.159_t1	Ghana	West Africa	3	Ghana.159	2010
Guinea.61_t3	Guinea	West Africa	3	Guinea.61	2011
Guinea.61_t3	Malawi	East Africa	3	Malawi.056	2011
Guinea.61_t3	Mali	West Africa	3	Mali.56	2007
Guinea.17_t1	Guinea	West Africa	3	Guinea.17	2011
Mali.73_t1	Mali	West Africa	3	Mali.73	2007
Ghana.104_t1	Ghana	West Africa	3	Ghana.104	2010
Ghana.436_t1	Ghana	West Africa	3	Ghana.436	2013
Ghana.322_t1	Ghana	West Africa	3	Ghana.322	2012
Malawi.001_t7	Malawi	East Africa	3	Malawi.001	2011
Malawi.001_t7	Malawi	East Africa	3	Malawi.005	2011
Malawi.001_t7	Malawi	East Africa	3	Malawi.101	2011
Malawi.001_t7	Malawi	East Africa	3	Malawi.238	2011
Malawi.001_t7	Malayan_Camp	Lab	3	Malayan_Camp	"NA"
Malawi.001_t7	Uganda_Palo_Alto_FUP-H	Lab	3	Uganda_Palo_Alto_FUP-H	"NA"
Malawi.001_t7	Malawi	East Africa	3	Malawi.034	2011
Malawi.218_t1	Malawi	East Africa	3	Malawi.218	2011
Ghana.306_t2	Ghana	West Africa	3	Ghana.306	2012
Ghana.306_t2	Guinea	West Africa	3	Guinea.55	2011
Mali.78_t1	Mali	West Africa	3	Mali.78	2007
Ghana.037_t1	Ghana	West Africa	3	Ghana.037	2009
DRC.003_t1	DRC	Central Africa	3	DRC.003	2013
Malawi.003_t2	Malawi	East Africa	3	Malawi.003	2011
Malawi.003_t2	Malawi	East Africa	3	Malawi.160	2011
Malawi.153_t1	Malawi	East Africa	3	Malawi.153	2011
Mali.54_t1	Mali	West Africa	3	Mali.54	2007
Ghana.190_t1	Ghana	West Africa	3	Ghana.190	2011
French_Guiana.01_t16	French_Guiana	South America	3	French_Guiana.01	"NA"
French_Guiana.01_t16	French_Guiana	South America	3	French_Guiana.06	2009
French_Guiana.01_t16	French_Guiana	South America	3	French_Guiana.13	2011
French_Guiana.01_t16	French_Guiana	South America	3	French_Guiana.15	2011
French_Guiana.01_t16	French_Guiana	South America	3	French_Guiana.20	2012
French_Guiana.01_t16	French_Guiana	South America	3	French_Guiana.22	2012
French_Guiana.01_t16	French_Guiana	South America	3	French_Guiana.25	2009
French_Guiana.01_t16	French_Guiana	South America	3	French_Guiana.28	2010
French_Guiana.01_t16	French_Guiana	South America	3	French_Guiana.31	2010
French_Guiana.01_t16	French_Guiana	South America	3	French_Guiana.36	2012
French_Guiana.01_t16	French_Guiana	South America	3	French_Guiana.39	2012
French_Guiana.01_t16	French_Guiana	South America	3	French_Guiana.40	2012
French_Guiana.01_t16	French_Guiana	South America	3	French_Guiana.41	2012
French_Guiana.01_t16	French_Guiana	South America	3	French_Guiana.44	2012
French_Guiana.01_t16	French_Guiana	South America	3	French_Guiana.47	2012
French_Guiana.01_t16	French_Guiana	South America	3	French_Guiana.50	2013
Senegal.053_t1	Senegal	West Africa	3	Senegal.053	2011
Ghana.252_t1	Ghana	West Africa	3	Ghana.252	2011
Ghana.010_t7	Ghana	West Africa	3	Ghana.010	2009
Ghana.010_t7	Ghana	West Africa	3	Ghana.106	2010
Ghana.010_t7	Ghana	West Africa	3	Ghana.186	2010
Ghana.010_t7	Ghana	West Africa	3	Ghana.394	2013
Ghana.010_t7	Guinea	West Africa	3	Guinea.28	2011
Ghana.010_t7	Mali	West Africa	3	Mali.18	2010
Ghana.010_t7	Senegal	West Africa	3	Senegal.106	2004
Ghana.475_t2	Ghana	West Africa	3	Ghana.475	2013
Ghana.475_t2	Guinea	West Africa	3	Guinea.84	2011
Ghana.352_t1	Ghana	West Africa	3	Ghana.352	2012
DRC.033_t1	DRC	Central Africa	3	DRC.033	2013
Ghana.340_t1	Ghana	West Africa	3	Ghana.340	2012
Ghana.073_t3	Ghana	West Africa	3	Ghana.073	2010
Ghana.073_t3	Ghana	West Africa	3	Ghana.269	2010
Ghana.073_t3	Ghana	West Africa	3	Ghana.378	2012
Malawi.176_t1	Malawi	East Africa	3	Malawi.176	2011
Ghana.086_t1	Ghana	West Africa	3	Ghana.086	2009
Senegal.013_t1	Senegal	West Africa	3	Senegal.013	2010
Ghana.439_t1	Ghana	West Africa	3	Ghana.439	2013
Cambodia.304_t1	Cambodia	South East Asia	3	Cambodia.304	2011
Ghana.365_t1	Ghana	West Africa	3	Ghana.365	2012
DRC.111_t6	DRC	Central Africa	3	DRC.111	2013
DRC.111_t6	Ghana	West Africa	3	Ghana.097	2010
DRC.111_t6	Ghana	West Africa	3	Ghana.321	2012
DRC.111_t6	Ghana	West Africa	3	Ghana.337	2012
DRC.111_t6	Ghana	West Africa	3	Ghana.374	2012
DRC.111_t6	Malawi	East Africa	3	Malawi.188	2011
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.005	2011
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.052	2013
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.068	2011
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.081	2010
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.094	2010
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.108	2010
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.123	2010
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.135	2010
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.181	2010
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.183	2010
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.186	2010
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.190	2010
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.197	2011
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.237	2011
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.271	2011
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.330	2011
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.342	2011
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.345	2011
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.347	2011
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.370	2011
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.403	2011
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.406	2011
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.408	2011
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.420	2011
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.440	2012
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.450	2011
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.456	2012
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.457	2012
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.459	2012
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.467	2012
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.472	2012
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.491	2012
Cambodia.005_t41	Cambodia	South East Asia	3	Cambodia.492	2012
Cambodia.005_t41	Myanmar	South East Asia	3	Myanmar.37	2012
Cambodia.005_t41	Thailand	South East Asia	3	Thailand.041	2011
Cambodia.005_t41	Thailand	South East Asia	3	Thailand.042	2011
Cambodia.005_t41	Thailand	South East Asia	3	Thailand.055	2011
Cambodia.005_t41	Thailand	South East Asia	3	Thailand.152	2012
Cambodia.005_t41	Thailand	South East Asia	3	Thailand.173	2008
Cambodia.005_t41	Thailand	South East Asia	3	Thailand.185	2008
Cambodia.005_t41	Thailand	South East Asia	3	Thailand.190	2008
Cambodia.007_t1	Cambodia	South East Asia	3	Cambodia.007	2011
Cambodia.093_t6	Cambodia	South East Asia	3	Cambodia.093	2010
Cambodia.093_t6	Cambodia	South East Asia	3	Cambodia.249	2011
Cambodia.093_t6	Cambodia	South East Asia	3	Cambodia.432	2011
Cambodia.093_t6	Laos	South East Asia	3	Laos.75	2012
Cambodia.093_t6	Thailand	South East Asia	3	Thailand.131	2012
Cambodia.093_t6	NF135-5_C10	Lab	3	NF135-5_C10	"NA"
Cambodia.083_t6	Cambodia	South East Asia	3	Cambodia.083	2010
Cambodia.083_t6	Cambodia	South East Asia	3	Cambodia.086	2010
Cambodia.083_t6	Cambodia	South East Asia	3	Cambodia.196	2011
Cambodia.083_t6	Laos	South East Asia	3	Laos.57	2012
Cambodia.083_t6	Thailand	South East Asia	3	Thailand.175	2008
Cambodia.083_t6	Viet_Nam	South East Asia	3	Viet_Nam.034	2011
Ghana.274_t1	Ghana	West Africa	3	Ghana.274	2011
Cambodia.074_t5	Cambodia	South East Asia	3	Cambodia.074	2009
Cambodia.074_t5	Cambodia	South East Asia	3	Cambodia.226	2011
Cambodia.074_t5	Cambodia	South East Asia	3	Cambodia.291	2011
Cambodia.074_t5	Cambodia	South East Asia	3	Cambodia.477	2012
Cambodia.074_t5	Cambodia	South East Asia	3	Cambodia.487	2012
Thailand.198_t1	Thailand	South East Asia	3	Thailand.198	2008
Senegal.022_t1	Senegal	West Africa	3	Senegal.022	2011
Ghana.053_t2	Ghana	West Africa	3	Ghana.053	2009
Ghana.053_t2	Ghana	West Africa	3	Ghana.096	2010
Malawi.170_t1	Malawi	East Africa	3	Malawi.170	2011
Gambia.28_t1	Gambia	West Africa	3	Gambia.28	2008
Ghana.134_t2	Ghana	West Africa	3	Ghana.134	2010
Ghana.134_t2	Ghana	West Africa	3	Ghana.385	2013
Ghana.180_t1	Ghana	West Africa	3	Ghana.180	2010
Ghana.483_t1	Ghana	West Africa	3	Ghana.483	2013
Ghana.082_t1	Ghana	West Africa	3	Ghana.082	2009
Bangladesh.20_t2	Bangladesh	South East Asia	3	Bangladesh.20	2012
Bangladesh.20_t2	Bangladesh	South East Asia	3	Bangladesh.24	2012
Ghana.351_t1	Ghana	West Africa	3	Ghana.351	2012
Malawi.069_t1	Malawi	East Africa	3	Malawi.069	2011
Malawi.235_t1	Malawi	East Africa	3	Malawi.235	2011
Ghana.329_t1	Ghana	West Africa	3	Ghana.329	2013
DRC.066_t2	DRC	Central Africa	3	DRC.066	2013
DRC.066_t2	Malawi	East Africa	3	Malawi.248	2011
Malawi.185_t1	Malawi	East Africa	3	Malawi.185	2011
Malawi.072_t1	Malawi	East Africa	3	Malawi.072	2011
Malawi.131_t1	Malawi	East Africa	3	Malawi.131	2011
India.2_t2	India	India	3	India.2	2013
India.2_t2	India	India	3	India.5	2012
Thailand.166_t2	Thailand	South East Asia	2	Thailand.166	2014
Thailand.166_t2	Thailand	South East Asia	2	Thailand.261	2014
Laos.61_t1	Laos	South East Asia	2	Laos.61	2012
Viet_Nam.055_t1	Viet_Nam	South East Asia	2	Viet_Nam.055	2011
Cambodia.101_t19	Cambodia	South East Asia	2	Cambodia.101	2010
Cambodia.101_t19	Cambodia	South East Asia	2	Cambodia.103	2010
Cambodia.101_t19	Cambodia	South East Asia	2	Cambodia.167	2010
Cambodia.101_t19	Cambodia	South East Asia	2	Cambodia.212	2011
Cambodia.101_t19	Cambodia	South East Asia	2	Cambodia.378	2011
Cambodia.101_t19	Cambodia	South East Asia	2	Cambodia.425	2011
Cambodia.101_t19	Laos	South East Asia	2	Laos.06	2011
Cambodia.101_t19	Laos	South East Asia	2	Laos.55	2011
Cambodia.101_t19	Laos	South East Asia	2	Laos.73	2012
Cambodia.101_t19	Thailand	South East Asia	2	Thailand.019	2011
Cambodia.101_t19	Thailand	South East Asia	2	Thailand.072	2012
Cambodia.101_t19	Thailand	South East Asia	2	Thailand.078	2012
Cambodia.101_t19	Thailand	South East Asia	2	Thailand.216	2011
Cambodia.101_t19	Thailand	South East Asia	2	Thailand.237	2012
Cambodia.101_t19	Thailand	South East Asia	2	Thailand.255	2012
Cambodia.101_t19	Thailand	South East Asia	2	Thailand.256	2012
Cambodia.101_t19	Viet_Nam	South East Asia	2	Viet_Nam.005	2011
Cambodia.101_t19	Viet_Nam	South East Asia	2	Viet_Nam.017	2011
Cambodia.101_t19	Viet_Nam	South East Asia	2	Viet_Nam.033	2011
Laos.09_t2	Laos	South East Asia	2	Laos.09	2011
Laos.09_t2	Laos	South East Asia	2	Laos.50	2011
Malawi.010_t1	Malawi	East Africa	3	Malawi.010	2011
Mali.61_t1	Mali	West Africa	3	Mali.61	2007
Bangladesh.04_t8	Bangladesh	South East Asia	3	Bangladesh.04	2012
Bangladesh.04_t8	Myanmar	South East Asia	3	Myanmar.44	2012
Bangladesh.04_t8	Myanmar	South East Asia	3	Myanmar.48	2012
Bangladesh.04_t8	Myanmar	South East Asia	3	Myanmar.51	2012
Bangladesh.04_t8	Myanmar	South East Asia	3	Myanmar.55	2012
Bangladesh.04_t8	Thailand	South East Asia	3	Thailand.018	2011
Bangladesh.04_t8	Thailand	South East Asia	3	Thailand.135	2012
Bangladesh.04_t8	Thailand	South East Asia	3	Thailand.239	2012
Ghana.059_t3	Ghana	West Africa	3	Ghana.059	2009
Ghana.059_t3	Laos	South East Asia	3	Laos.66	2012
Ghana.059_t3	Malawi	East Africa	3	Malawi.094	2011
Bangladesh.30_t17	Bangladesh	South East Asia	3	Bangladesh.30	2012
Bangladesh.30_t17	Cambodia	South East Asia	3	Cambodia.441	2012
Bangladesh.30_t17	Thailand	South East Asia	3	Thailand.037	2012
Bangladesh.30_t17	Thailand	South East Asia	3	Thailand.083	2012
Bangladesh.30_t17	Thailand	South East Asia	3	Thailand.086	2012
Bangladesh.30_t17	Thailand	South East Asia	3	Thailand.089	2012
Bangladesh.30_t17	Thailand	South East Asia	3	Thailand.107	2012
Bangladesh.30_t17	Thailand	South East Asia	3	Thailand.113	2012
Bangladesh.30_t17	Thailand	South East Asia	3	Thailand.114	2012
Bangladesh.30_t17	Thailand	South East Asia	3	Thailand.118	2012
Bangladesh.30_t17	Thailand	South East Asia	3	Thailand.124	2012
Bangladesh.30_t17	Thailand	South East Asia	3	Thailand.183	2014
Bangladesh.30_t17	Thailand	South East Asia	3	Thailand.226	2012
Bangladesh.30_t17	Thailand	South East Asia	3	Thailand.228	2012
Bangladesh.30_t17	Thailand	South East Asia	3	Thailand.244	2012
Bangladesh.30_t17	Thailand	South East Asia	3	Thailand.248	2012
Bangladesh.30_t17	EF614224	Lab	3	EF614224	"NA"
Thailand.143_t1	Thailand	South East Asia	3	Thailand.143	2012
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.001	2010
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.016	2013
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.017	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.021	2013
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.022	2013
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.023	2013
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.026	2013
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.027	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.030	2013
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.031	2013
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.032	2013
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.033	2013
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.035	2013
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.048	2013
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.049	2013
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.051	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.054	2013
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.061	2013
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.070	2013
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.112	2010
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.264	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.281	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.287	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.320	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.396	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.404	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.410	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.414	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.424	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.426	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.430	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.431	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.434	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.449	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.451	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.452	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.453	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.454	2011
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.455	2012
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.458	2012
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.460	2012
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.461	2012
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.462	2012
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.468	2012
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.469	2012
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.470	2012
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.471	2012
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.473	2012
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.493	2012
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.494	2012
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.495	2012
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.499	2012
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.500	2012
Cambodia.001_t58	Cambodia	South East Asia	3	Cambodia.502	2011
Cambodia.001_t58	Laos	South East Asia	3	Laos.16	2011
Cambodia.001_t58	Laos	South East Asia	3	Laos.47	2011
Cambodia.001_t58	Laos	South East Asia	3	Laos.78	2012
Cambodia.001_t58	Viet_Nam	South East Asia	3	Viet_Nam.056	2011
Cambodia.324_t3	Cambodia	South East Asia	3	Cambodia.324	2011
Cambodia.324_t3	Cambodia	South East Asia	3	Cambodia.381	2011
Cambodia.324_t3	Laos	South East Asia	3	Laos.70	2012
Viet_Nam.068_t1	Viet_Nam	South East Asia	3	Viet_Nam.068	2011
Laos.07_t1	Laos	South East Asia	3	Laos.07	2011
Ghana.185_t3	Ghana	West Africa	3	Ghana.185	2010
Ghana.185_t3	Malawi	East Africa	3	Malawi.007	2011
Ghana.185_t3	Senegal	West Africa	3	Senegal.060	2009
French_Guiana.12_t3	French_Guiana	South America	3	French_Guiana.12	2010
French_Guiana.12_t3	French_Guiana	South America	3	French_Guiana.48	2012
French_Guiana.12_t3	French_Guiana	South America	3	French_Guiana.49	2013
Malawi.171_t1	Malawi	East Africa	3	Malawi.171	2011
Thailand.001_t11	Thailand	South East Asia	3	Thailand.001	2011
Thailand.001_t11	Thailand	South East Asia	3	Thailand.032	2011
Thailand.001_t11	Thailand	South East Asia	3	Thailand.064	2012
Thailand.001_t11	Thailand	South East Asia	3	Thailand.067	2012
Thailand.001_t11	Thailand	South East Asia	3	Thailand.111	2012
Thailand.001_t11	Thailand	South East Asia	3	Thailand.170	2014
Thailand.001_t11	Thailand	South East Asia	3	Thailand.172	2014
Thailand.001_t11	Thailand	South East Asia	3	Thailand.176	2008
Thailand.001_t11	Thailand	South East Asia	3	Thailand.180	2012
Thailand.001_t11	Thailand	South East Asia	3	Thailand.186	2008
Thailand.001_t11	Thailand	South East Asia	3	Thailand.262	2014
Cambodia.225_t7	Cambodia	South East Asia	3	Cambodia.225	2011
Cambodia.225_t7	Thailand	South East Asia	3	Thailand.136	2012
Cambodia.225_t7	Thailand	South East Asia	3	Thailand.139	2012
Cambodia.225_t7	Thailand	South East Asia	3	Thailand.141	2012
Cambodia.225_t7	Viet_Nam	South East Asia	3	Viet_Nam.044	2011
Cambodia.225_t7	DD2	Lab	3	DD2	"NA"
Cambodia.225_t7	W2	Lab	3	W2	"NA"
Ghana.216_t3	Ghana	West Africa	3	Ghana.216	2011
Ghana.216_t3	Guinea	West Africa	3	Guinea.94	2011
Ghana.216_t3	Malawi	East Africa	3	Malawi.178	2011
Cambodia.292_t5	Cambodia	South East Asia	3	Cambodia.292	2011
Cambodia.292_t5	Laos	South East Asia	3	Laos.01	2011
Cambodia.292_t5	Laos	South East Asia	3	Laos.23	2011
Cambodia.292_t5	Laos	South East Asia	3	Laos.40	2011
Cambodia.292_t5	Laos	South East Asia	3	Laos.89	2012
Cambodia.165_t1	Cambodia	South East Asia	3	Cambodia.165	2010
